producer,release_to_review_time, used_real_name, verified_purchase, rating, helpfulness, number_of_votes, length_of_review_text
HP,98,0,0,4,0.667,9,559
HP,117,1,0,5,0.667,6,1053
HP,649,0,0,5,0,0,389
HP,648,0,0,1,0,0,311
HP,294,0,0,5,0,0,429
HP,52,0,1,5,0.6,10,220
HP,539,0,0,1,0,1,3643
HP,397,0,0,1,0,1,2416
HP,314,0,0,2,0,1,741
HP,290,0,0,1,0,1,758
HP,84,0,0,3,0.5,12,144
HP,161,0,1,4,0.25,4,379
HP,140,1,1,4,0.333,6,366
HP,235,0,1,1,0.333,9,1781
HP,153,0,1,5,0.167,6,1023
HP,189,1,0,4,0.25,8,1906
HP,148,1,1,5,0.143,7,111
HP,94,1,0,2,0.308,13,906
HP,123,1,0,2,0.111,9,1180
HP,128,0,1,3,0,7,265
HP,86,0,0,2,0.167,18,394
HP,181,1,0,1,0,12,322
HP,101,0,0,1,0,23,244
HP,15,0,0,4,0.975,40,3228
HP,39,1,0,4,0.962,26,1613
HP,20,0,1,5,0.938,16,356
HP,12,1,0,4,1,3,421
HP,27,1,0,2,0.719,32,992
HP,64,1,1,5,0.778,9,1298
HP,63,1,1,3,0.8,5,731
HP,137,1,0,1,0.667,3,637
HP,86,1,1,1,0.667,3,555
HP,744,0,0,5,0,0,389
HP,711,0,1,4,0,0,1006
HP,642,0,0,4,0,0,725
HP,635,0,0,1,0,0,619
HP,617,0,0,2,0,0,360
HP,520,0,0,2,0,0,2375
HP,467,0,0,2,0,0,495
HP,343,0,0,2,0,0,534
HP,192,1,0,4,0,0,3312
HP,190,1,0,4,0,0,1545
HP,168,0,1,2,0,0,531
HP,137,0,0,3,0,0,2007
HP,116,1,1,4,0,0,330
HP,116,1,1,5,0,0,268
HP,113,0,1,5,0,0,366
HP,111,1,1,5,0,0,355
HP,108,0,1,5,0,0,159
HP,104,1,1,5,0,0,118
HP,97,1,1,4,0,0,1610
HP,84,1,1,4,0,0,652
HP,101,1,1,1,0.5,4,287
HP,75,0,1,5,0.5,4,1095
HP,89,1,1,5,0,1,210
HP,83,0,0,5,0,1,136
HP,81,0,0,3,0.333,3,1757
HP,52,1,0,4,0.4,5,142
HP,76,0,0,1,0.3,10,487
HP,12,0,1,3,0.417,24,680
HP,147,0,1,5,1,1,124
HP,185,1,0,4,1,5,1122
HP,60,0,1,5,1,5,1181
HP,266,1,0,5,0,0,421
HP,207,0,1,5,0,0,583
HP,164,0,0,5,0,0,248
HP,236,0,0,2,0,1,603
HP,84,0,1,5,0.333,3,137
HP,199,1,1,4,0,4,128
HP,4,0,0,5,0.972,108,3652
HP,18,1,0,5,1,42,2186
HP,25,0,1,5,0.964,28,1368
HP,34,1,0,5,1,15,988
HP,68,0,0,4,1,7,2045
HP,75,1,0,3,1,7,1493
HP,54,1,0,4,0.889,9,2256
HP,63,1,0,5,1,2,1223
HP,527,1,0,1,1,1,1652
HP,141,0,1,2,1,1,1615
HP,892,0,1,4,0,0,336
HP,798,0,0,4,0,0,1630
HP,333,1,0,3,0,0,1302
HP,239,0,0,3,0,0,424
HP,126,0,0,5,0,0,827
HP,126,0,1,4,0,0,334
HP,120,0,0,5,0,0,499
HP,114,0,1,5,0,0,566
HP,101,0,0,4,0,0,538
HP,84,1,1,5,0,0,1589
HP,52,1,1,4,0,0,290
HP,538,0,0,4,0,1,157
HP,159,1,1,5,0,1,144
HP,130,1,1,4,0,1,603
HP,54,1,0,5,0,1,283
HP,74,1,1,3,0.333,3,1712
HP,689,0,1,1,0,2,1014
HP,53,1,0,1,0.471,17,427
HP,82,0,0,1,0.286,7,2285
HP,67,0,0,1,0.438,16,1131
HP,110,1,0,1,0.25,8,813
HP,72,0,0,1,0.333,12,537
HP,72,1,0,1,0.143,7,994
HP,14,0,0,5,0.905,21,355
HP,18,1,0,5,1,4,142
HP,21,1,0,1,0.75,8,82
HP,48,1,0,5,1,1,501
HP,598,0,0,1,0,0,258
HP,30,0,0,3,0.895,19,574
HP,179,0,1,2,1,2,197
HP,37,1,1,4,0.974,78,590
HP,64,1,1,4,1,17,4154
HP,79,0,0,5,1,8,1390
HP,71,1,1,3,1,6,285
HP,60,1,1,5,1,4,87
HP,107,0,0,1,1,3,1092
HP,73,1,1,5,1,3,190
HP,71,0,0,4,1,2,435
HP,70,0,0,2,1,2,414
HP,64,1,1,5,1,2,179
HP,630,0,0,1,1,1,818
HP,66,1,1,3,1,1,739
HP,519,0,0,4,0,0,324
HP,510,0,0,3,0,0,511
HP,410,0,1,4,0,0,305
HP,350,0,0,5,0,0,392
HP,122,1,1,5,0,0,257
HP,120,0,1,2,0,0,3400
HP,120,1,1,5,0,0,98
HP,104,1,1,4,0,0,453
HP,104,1,1,3,0,0,753
HP,92,1,1,5,0,0,392
HP,87,0,0,5,0,0,1082
HP,81,1,1,5,0,0,114
HP,71,1,0,4,0,0,712
HP,133,1,0,1,0,1,785
HP,130,1,0,1,0,1,2018
HP,108,0,1,1,0,1,436
HP,105,1,1,1,0,1,410
HP,58,1,1,4,0.5,6,78
HP,44,1,1,3,0.25,4,849
HP,45,0,1,2,0.267,15,448
HP,2,0,0,5,0.98,49,3933
HP,72,0,0,5,1,6,755
HP,504,1,0,1,1,2,948
HP,140,1,1,5,1,2,313
HP,111,1,0,5,1,2,174
HP,99,1,1,5,1,2,1081
HP,51,0,0,5,0.727,11,1013
HP,333,1,0,3,0.667,3,1302
HP,701,0,1,1,0,0,438
HP,211,1,1,5,0,0,85
HP,116,1,0,5,0.947,38,3331
HP,165,0,1,5,1,10,902
HP,374,0,0,5,1,5,1635
HP,331,0,1,5,1,3,435
HP,411,0,1,5,0,0,445
HP,318,0,1,5,0,1,154
HP,345,1,0,5,0.25,4,1591
HP,186,1,1,1,0.429,21,1872
HP,936,0,0,1,1,4,526
HP,1513,0,0,2,1,2,977
HP,1250,0,0,1,1,2,2020
HP,959,1,0,1,1,1,75
HP,1283,0,0,4,0,1,336
HP,84,1,1,4,1,6,1109
HP,61,0,1,1,0.857,7,1716
HP,106,0,1,3,0.75,4,1199
HP,200,1,1,4,0,0,349
HP,253,0,1,5,0,1,114
HP,201,0,0,1,0,1,656
HP,82,1,0,5,0.4,5,246
HP,14,0,0,2,0.279,43,559
HP,4,1,0,5,1,6,1711
HP,481,0,0,4,0,0,529
HP,143,0,0,4,0.971,34,7477
HP,116,1,0,5,0.927,41,3914
HP,108,1,0,5,0.95,20,729
HP,110,0,1,5,0.9,10,1025
HP,185,0,0,2,1,6,717
HP,151,0,0,5,1,3,680
HP,176,1,0,5,0.667,3,1299
HP,534,0,0,1,0,0,327
HP,419,0,0,5,0,0,205
HP,376,0,0,5,0,0,1635
HP,245,1,0,4,0,1,694
HP,265,0,0,1,0,2,92
HP,8,1,0,4,0.727,11,827
HP,267,0,0,4,0,0,178
HP,209,0,0,5,0,0,1788
HP,199,0,0,2,0,0,151
HP,114,0,0,5,0,0,3769
HP,82,0,0,4,0.5,4,2350
HP,153,1,0,2,0,1,2112
HP,143,0,0,1,0,1,1672
HP,78,0,0,3,0.333,3,827
HP,7,1,0,5,0.6,5,189
HP,21,1,0,1,0.5,4,853
HP,196,0,1,3,0.944,18,665
HP,305,1,0,3,1,2,176
HP,405,0,0,3,0,0,1051
HP,305,0,0,5,0,0,728
HP,245,1,1,5,0.625,8,205
HP,9,1,0,5,0.947,75,846
HP,40,1,1,5,0.957,47,3931
HP,76,0,1,5,1,9,1639
HP,71,1,1,3,0.84,25,1004
HP,31,0,1,5,1,8,950
HP,30,0,1,4,1,5,331
HP,78,1,1,5,1,4,2260
HP,63,1,1,5,1,4,94
HP,47,0,1,4,1,4,984
HP,40,1,0,5,1,4,423
HP,112,0,1,5,1,2,833
HP,78,1,1,5,1,2,1564
HP,63,0,1,5,1,2,252
HP,51,1,1,5,1,2,334
HP,45,1,1,5,1,2,816
HP,112,0,1,4,1,1,2245
HP,108,1,1,5,1,1,522
HP,95,1,1,5,1,1,148
HP,56,0,0,5,1,1,1399
HP,56,0,1,5,1,1,546
HP,45,1,1,5,1,1,539
HP,43,1,1,4,0.75,4,378
HP,96,0,0,2,0.667,3,224
HP,91,0,0,2,0.667,3,243
HP,787,0,0,5,0,0,551
HP,744,0,0,5,0,0,389
HP,542,1,1,5,0,0,127
HP,522,0,0,1,0,0,1068
HP,514,0,1,5,0,0,146
HP,490,0,1,4,0,0,331
HP,488,0,1,5,0,0,219
HP,392,0,0,5,0,0,236
HP,378,0,0,5,0,0,823
HP,221,1,0,3,0,0,1302
HP,190,0,1,5,0,0,797
HP,158,0,0,4,0,0,3425
HP,138,1,1,5,0,0,424
HP,133,1,1,4,0,0,387
HP,125,1,1,5,0,0,170
HP,111,1,1,5,0,0,381
HP,109,1,1,5,0,0,505
HP,108,1,1,5,0,0,244
HP,107,1,1,5,0,0,183
HP,106,1,1,5,0,0,151
HP,106,1,1,4,0,0,209
HP,104,0,1,3,0,0,514
HP,104,1,1,5,0,0,570
HP,100,1,1,5,0,0,190
HP,66,1,1,2,0.6,5,575
HP,44,1,1,4,0.6,5,149
HP,82,1,0,5,0.5,4,86
HP,76,0,0,1,0.25,24,487
HP,44,0,1,5,1,6,461
HP,28,1,0,4,0.96,125,2079
HP,22,1,1,3,0.895,57,831
HP,36,1,0,5,0.903,31,1059
HP,93,1,0,4,1,13,2769
HP,191,0,1,5,1,8,3066
HP,150,1,1,3,1,8,504
HP,116,1,0,4,1,8,1110
HP,254,1,0,1,0.917,12,3286
HP,149,1,0,3,1,7,682
HP,101,0,0,4,1,6,1506
HP,60,0,0,4,1,6,435
HP,130,0,0,5,0.889,9,3137
HP,107,0,0,3,0.889,9,1380
HP,375,0,0,2,1,5,1290
HP,175,0,0,2,1,5,786
HP,46,1,1,4,1,5,191
HP,387,1,0,1,0.875,8,725
HP,36,1,0,5,0.818,11,2224
HP,154,1,0,5,1,4,1261
HP,50,1,0,5,1,4,537
HP,192,1,0,4,1,4,165
HP,518,1,1,1,0.857,7,1072
HP,113,1,0,3,0.857,7,247
HP,112,0,0,5,0.857,7,349
HP,37,1,0,5,0.8,10,341
HP,43,0,0,2,0.739,23,647
HP,204,1,0,5,1,3,827
HP,88,1,1,5,1,3,633
HP,84,1,0,5,1,3,731
HP,732,0,0,1,1,2,586
HP,188,1,1,5,1,2,104
HP,186,0,0,4,1,2,724
HP,152,1,0,4,1,2,130
HP,86,1,0,5,1,2,1056
HP,165,0,1,1,0.727,11,531
HP,22,0,1,2,0.69,29,966
HP,1051,1,0,1,1,1,522
HP,689,0,0,1,1,1,1013
HP,626,0,0,1,1,1,848
HP,605,0,0,4,1,1,1596
HP,285,1,0,4,1,1,932
HP,69,1,0,5,1,1,206
HP,60,0,0,5,1,1,387
HP,58,1,0,5,1,1,112
HP,56,1,1,5,1,1,206
HP,167,0,0,5,0.75,4,266
HP,111,0,0,4,0.75,4,1257
HP,41,0,0,4,0.75,4,583
HP,122,0,1,3,0.667,9,536
HP,285,1,0,1,0.667,6,813
HP,162,1,0,5,0.667,3,144
HP,1066,0,1,2,0,0,517
HP,1031,0,0,5,0,0,389
HP,1008,0,0,1,0,0,1174
HP,983,0,0,2,0,0,1430
HP,983,1,0,2,0,0,974
HP,882,0,0,5,0,0,586
HP,433,1,1,5,0,0,137
HP,368,0,1,4,0,0,929
HP,251,1,0,5,0,0,553
HP,248,1,0,5,0,0,388
HP,225,1,1,4,0,0,462
HP,99,1,1,5,0,0,430
HP,531,1,0,5,0.5,2,850
HP,275,0,1,4,0.5,2,1006
HP,173,1,1,1,0.571,7,799
HP,240,1,0,2,0.5,4,128
HP,103,1,1,2,0.583,12,207
HP,106,0,0,1,0.6,20,644
HP,150,0,0,5,0,1,716
HP,177,0,1,2,0.545,11,2064
HP,164,0,1,1,0.545,11,171
HP,182,1,0,4,0.333,3,394
HP,62,1,1,4,0.333,3,85
HP,587,1,0,1,0.333,3,1069
HP,497,1,0,1,0.333,3,115
HP,175,1,0,5,0.4,5,267
HP,228,1,0,1,0.429,7,415
HP,204,1,0,3,0.25,4,125
HP,205,1,0,3,0.333,6,415
HP,179,1,0,3,0.4,10,1332
HP,603,1,0,1,0,3,1708
HP,157,1,0,1,0.2,25,1022
HP,19,0,0,5,0.941,17,1848
HP,20,0,0,4,1,6,1986
HP,122,0,0,5,1,2,762
HP,71,1,1,5,1,2,400
HP,69,1,0,5,1,2,1789
HP,184,0,1,5,1,1,124
HP,167,0,1,4,1,1,1048
HP,120,1,0,4,1,1,2163
HP,65,0,1,4,1,1,2199
HP,81,0,0,3,0.714,7,959
HP,52,1,1,5,0.667,3,187
HP,653,0,0,5,0,0,389
HP,613,1,0,4,0,0,1377
HP,521,0,0,1,0,0,203
HP,176,1,1,5,0,0,311
HP,160,0,0,4,0,0,563
HP,137,0,1,4,0,0,744
HP,134,0,0,4,0,0,858
HP,125,1,0,4,0,0,815
HP,124,1,0,5,0,0,1796
HP,164,0,0,5,0.5,2,176
HP,201,0,0,1,0.571,7,656
HP,248,1,0,3,0.5,4,1111
HP,249,1,0,5,0,1,91
HP,62,0,0,1,0.5,16,3014
HP,66,0,0,4,0.96,126,2241
HP,22,0,0,5,0.971,34,669
HP,58,1,1,5,0.952,21,639
HP,82,1,0,2,0.872,39,1965
HP,28,0,0,5,0.895,19,529
HP,62,0,0,5,1,10,486
HP,35,0,0,5,1,8,549
HP,141,0,1,1,1,8,2345
HP,95,1,1,5,1,7,291
HP,10,1,0,5,0.824,17,600
HP,33,1,0,5,0.889,9,692
HP,74,1,1,5,0.8,10,392
HP,200,1,0,5,1,3,1041
HP,132,0,0,4,1,3,726
HP,110,1,1,5,1,3,345
HP,153,1,0,5,1,2,252
HP,135,0,0,4,1,2,326
HP,61,0,0,1,0.708,24,427
HP,128,0,0,2,0.8,5,1092
HP,593,1,1,3,1,1,596
HP,234,0,0,4,1,1,177
HP,146,1,1,4,1,1,680
HP,136,1,1,5,1,1,536
HP,128,1,0,5,1,1,428
HP,174,1,1,1,0.714,7,892
HP,178,1,0,1,0.667,6,514
HP,112,1,0,4,0.667,3,236
HP,1024,0,0,5,0,0,389
HP,906,0,0,5,0,0,256
HP,669,1,0,5,0,0,102
HP,592,1,1,5,0,0,1566
HP,501,1,0,3,0,0,1302
HP,456,1,1,4,0,0,517
HP,383,0,1,4,0,0,937
HP,339,1,1,5,0,0,144
HP,249,0,1,4,0,0,1452
HP,226,0,0,4,0,0,922
HP,165,1,0,5,0,0,191
HP,121,1,0,2,0.643,14,1937
HP,48,0,1,5,0.625,8,168
HP,33,1,1,5,0.6,5,335
HP,221,1,0,1,0.6,5,415
HP,204,0,0,5,0.5,2,771
HP,184,1,1,5,0.5,2,507
HP,174,1,1,5,0.5,2,186
HP,152,0,0,1,0.5,2,1844
HP,143,0,0,4,0.5,2,316
HP,841,0,1,3,0,1,227
HP,805,1,0,1,0,1,491
HP,444,0,0,1,0,1,140
HP,189,1,1,5,0,1,273
HP,183,1,0,3,0,1,1834
HP,173,0,0,5,0,1,415
HP,49,1,0,5,0.5,6,195
HP,111,1,0,5,0.333,3,325
HP,34,0,1,1,0.563,32,826
HP,203,1,0,5,0,2,64
HP,120,1,1,5,0.25,4,479
HP,116,0,1,5,0.25,4,212
HP,110,1,1,5,0.25,4,93
HP,108,0,0,4,0.25,4,420
HP,165,1,0,4,0,3,388
HP,114,0,0,5,0.2,5,126
HP,71,1,1,5,0.2,5,107
HP,144,1,0,1,0.364,11,881
HP,51,1,0,4,0.167,6,122
HP,90,1,1,1,0.391,23,654
HP,1547,0,1,4,0,0,484
HP,1119,0,0,2,0.5,2,854
HP,30,1,0,5,0.986,69,662
HP,21,1,1,5,0.978,45,1323
HP,51,1,0,5,0.953,43,928
HP,130,0,0,5,1,25,1864
HP,84,1,0,5,0.952,21,453
HP,121,1,0,5,1,9,310
HP,127,0,0,4,1,9,350
HP,98,1,0,5,1,7,462
HP,71,0,1,1,0.772,57,558
HP,87,0,1,5,0.9,10,766
HP,184,0,0,1,0.9,10,800
HP,107,1,1,5,1,6,183
HP,144,1,1,4,1,6,259
HP,141,1,0,4,1,6,242
HP,105,0,0,4,1,6,229
HP,27,1,1,5,0.813,16,233
HP,56,1,1,5,0.875,8,477
HP,180,0,0,3,0.875,8,748
HP,78,1,0,5,0.818,11,402
HP,209,1,0,1,0.818,11,1172
HP,111,1,1,5,1,4,80
HP,425,1,1,1,1,4,1263
HP,285,1,0,1,1,4,813
HP,55,1,1,4,1,4,73
HP,91,1,1,4,0.857,7,489
HP,48,1,0,5,0.857,7,507
HP,146,1,0,4,1,3,233
HP,177,0,0,5,1,2,212
HP,130,1,0,5,1,2,328
HP,204,1,1,1,0.8,5,522
HP,121,1,0,5,0.8,5,126
HP,107,1,0,4,0.8,5,392
HP,542,0,1,1,1,1,405
HP,264,1,1,5,1,1,716
HP,249,1,0,2,1,1,291
HP,184,1,0,5,1,1,727
HP,130,1,1,5,1,1,224
HP,259,1,0,2,0.75,4,1848
HP,247,0,0,1,0.75,4,537
HP,184,0,0,1,0.75,4,217
HP,279,1,0,1,0.714,7,1148
HP,172,1,0,1,0.667,9,527
HP,235,1,0,4,0.667,3,1929
HP,178,0,1,5,0.667,3,287
HP,152,1,0,5,0.667,3,838
HP,1031,0,0,5,0,0,389
HP,942,0,0,2,0,0,282
HP,822,0,0,2,0,0,1085
HP,726,0,1,1,0,0,285
HP,573,1,0,5,0,0,6027
HP,286,1,1,5,0,0,180
HP,275,0,1,4,0,0,446
HP,272,1,1,5,0,0,2227
HP,251,1,1,5,0,0,116
HP,242,1,0,5,0,0,113
HP,241,1,1,5,0,0,261
HP,234,1,0,5,0,0,2500
HP,221,1,0,5,0,0,604
HP,213,1,0,5,0,0,341
HP,76,1,1,4,0.6,5,233
HP,187,0,0,4,0.5,2,167
HP,186,1,0,2,0.5,2,195
HP,176,1,1,3,0.5,4,175
HP,228,1,0,1,0.5,4,428
HP,54,1,0,1,0.581,31,352
HP,194,1,0,2,0,3,148
HP,265,1,0,1,0.083,12,5988
HP,1047,0,0,1,1,2,95
HP,1040,0,0,1,1,2,195
HP,1295,1,0,1,1,1,410
HP,1262,0,0,1,1,1,441
HP,1259,0,0,2,1,1,268
HP,1475,0,0,1,0,0,1412
HP,1367,1,1,5,0,1,546
HP,1042,0,0,5,0,1,221
HP,1704,0,1,4,0,0,170
HP,1291,1,1,3,1,1,278
HP,1771,1,1,5,0,0,1080
HP,4,0,0,5,1,44,4314
HP,46,0,0,5,1,14,1204
HP,69,1,0,5,1,5,3957
HP,60,1,1,5,0.857,7,609
HP,59,1,1,5,1,3,2718
HP,86,0,1,4,1,1,1368
HP,69,1,0,5,1,1,1735
HP,76,1,0,1,0.667,9,2472
HP,911,0,0,2,0,0,517
HP,907,1,1,1,0,0,185
HP,895,0,0,1,0,0,535
HP,772,0,1,1,0,0,713
HP,395,1,0,5,0,0,573
HP,333,1,0,3,0,0,1302
HP,207,0,1,5,0,0,426
HP,204,1,1,5,0,0,445
HP,121,0,1,5,0,0,914
HP,112,1,0,5,0,0,477
HP,111,0,1,5,0,0,1595
HP,84,0,1,5,0,0,582
HP,84,0,1,4,0,0,131
HP,80,1,0,5,0,0,649
HP,76,1,0,5,0,0,197
HP,81,0,1,5,0,3,670
HP,2056,0,0,1,1,3,494
HP,85,0,0,5,0.963,54,2501
HP,109,0,1,5,1,21,4569
HP,100,1,0,4,1,15,5824
HP,84,0,1,5,0.923,13,456
HP,158,0,1,5,1,6,1745
HP,109,0,1,5,1,5,1921
HP,126,0,1,5,1,4,1155
HP,145,0,1,1,0.8,10,1187
HP,133,0,1,5,1,3,1162
HP,404,1,0,3,1,1,475
HP,177,0,1,4,1,1,546
HP,156,0,1,5,1,1,525
HP,547,0,1,5,0,0,584
HP,545,0,0,5,0,0,389
HP,496,1,1,4,0,0,843
HP,350,0,1,5,0,0,1074
HP,245,0,1,5,0,0,163
HP,219,1,0,5,0,0,257
HP,218,0,1,5,0,0,1262
HP,199,0,1,4,0,0,775
HP,152,0,1,4,0,0,341
HP,212,0,1,2,0,2,521
HP,124,0,1,4,0,3,1103
HP,205,1,0,1,0.167,6,380
HP,48,0,0,5,0,0,1701
HP,73,1,0,3,0.987,75,1057
HP,17,1,1,5,0.952,63,1255
HP,101,1,1,4,1,21,1380
HP,122,0,0,5,1,13,1350
HP,54,1,0,2,0.923,13,1050
HP,46,1,1,4,1,7,696
HP,61,1,1,5,0.9,10,970
HP,60,1,1,4,1,5,780
HP,132,1,1,2,0.857,7,969
HP,38,1,1,4,0.857,7,993
HP,133,1,1,4,1,3,837
HP,108,1,1,4,1,3,866
HP,165,0,1,4,1,2,1019
HP,164,0,1,5,1,2,345
HP,362,0,1,1,1,1,725
HP,217,0,1,5,1,1,1607
HP,203,0,1,5,1,1,880
HP,193,1,1,4,1,1,787
HP,176,0,1,4,1,1,629
HP,176,0,1,5,1,1,205
HP,153,0,0,4,1,1,185
HP,133,1,1,5,1,1,216
HP,191,0,0,1,0.714,7,522
HP,68,0,0,4,0.667,6,442
HP,646,0,0,5,0,0,389
HP,575,1,1,3,0,0,983
HP,496,1,0,2,0,0,529
HP,493,0,0,1,0,0,1979
HP,461,0,0,5,0,0,184
HP,451,0,1,4,0,0,1250
HP,424,0,1,1,0,0,647
HP,407,1,1,1,0,0,400
HP,329,1,1,2,0,0,625
HP,324,0,1,2,0,0,614
HP,321,0,1,2,0,0,265
HP,259,0,0,4,0,0,497
HP,258,0,1,5,0,0,486
HP,239,0,0,5,0,0,165
HP,236,0,0,1,0,0,320
HP,232,1,1,1,0,0,202
HP,229,0,0,5,0,0,68
HP,193,0,1,5,0,0,110
HP,139,1,1,4,0.5,2,414
HP,111,1,1,5,0.5,2,129
HP,186,0,0,1,0.583,12,891
HP,181,1,0,1,0.556,9,296
HP,222,0,1,2,0,1,68
HP,189,0,1,5,0,1,118
HP,188,1,1,5,0,1,278
HP,162,0,1,5,0,1,204
HP,158,0,1,5,0,1,193
HP,142,1,1,5,0,1,113
HP,129,1,1,5,0,1,405
HP,51,0,0,2,0.586,29,724
HP,65,1,1,4,0,2,404
HP,32,1,1,4,0,2,201
HP,170,1,0,1,0.444,9,432
HP,194,0,0,1,0.333,6,656
HP,260,0,1,1,0,3,503
HP,68,1,1,5,0,3,134
HP,50,1,1,5,0,3,207
HP,123,1,0,1,0.429,14,1005
HP,55,0,0,1,0.487,39,3016
HP,183,0,0,1,0.143,7,96
HP,28,0,0,2,0.368,19,295
HP,96,0,1,5,0.938,64,1026
HP,139,0,1,4,0.949,39,1287
HP,130,0,0,1,0.86,143,2578
HP,145,1,0,1,0.889,36,557
HP,103,0,0,2,0.833,18,685
HP,153,0,1,5,1,6,799
HP,129,1,1,3,0.875,8,301
HP,155,0,0,5,1,4,421
HP,69,0,0,1,0.721,43,1176
HP,158,1,1,5,1,2,276
HP,67,0,1,5,0.8,5,190
HP,187,1,1,2,1,1,289
HP,185,1,0,2,1,1,147
HP,183,1,1,5,1,1,1186
HP,178,0,1,5,1,1,171
HP,173,0,1,4,1,1,254
HP,167,1,1,5,1,1,369
HP,156,0,1,5,1,1,236
HP,167,0,1,2,0.75,4,619
HP,129,0,1,5,0.75,4,497
HP,499,0,0,5,0,0,389
HP,467,1,0,2,0,0,734
HP,408,0,1,4,0,0,271
HP,407,0,1,5,0,0,638
HP,343,0,1,1,0,0,105
HP,308,0,0,5,0,0,295
HP,287,0,1,5,0,0,2390
HP,283,0,1,3,0,0,2020
HP,253,0,1,4,0,0,684
HP,249,1,0,2,0,0,353
HP,240,0,1,5,0,0,367
HP,233,0,1,5,0,0,1775
HP,216,0,1,1,0,0,161
HP,212,1,1,1,0,0,210
HP,212,0,1,5,0,0,190
HP,209,1,1,5,0,0,735
HP,203,1,1,4,0,0,434
HP,190,1,1,5,0,0,607
HP,186,0,1,3,0,0,423
HP,183,1,1,5,0,0,168
HP,181,0,1,5,0,0,705
HP,166,1,1,5,0,0,321
HP,161,0,1,5,0,0,511
HP,166,0,0,1,0.5,4,854
HP,126,1,1,5,0.5,6,359
HP,192,1,0,1,0.333,3,828
HP,183,0,0,1,0,3,300
HP,164,0,0,1,0.2,5,745
HP,160,1,0,1,0.429,14,279
HP,30,1,0,4,0.977,86,2111
HP,150,1,0,1,1,6,607
HP,54,1,1,5,0.846,13,790
HP,46,0,1,4,0.889,9,772
HP,81,1,0,4,0.857,7,889
HP,96,0,0,1,0.8,10,688
HP,53,1,1,5,0.8,10,572
HP,51,0,1,3,0.722,18,1164
HP,251,0,1,1,1,2,329
HP,699,0,1,1,1,1,281
HP,171,1,0,1,1,1,874
HP,155,0,1,4,1,1,950
HP,120,1,0,1,0.714,7,960
HP,87,0,0,1,0.714,7,582
HP,58,1,1,5,0.667,6,168
HP,347,0,0,1,0.667,3,330
HP,221,1,0,1,0.667,3,1005
HP,740,0,0,5,0,0,389
HP,485,0,1,5,0,0,93
HP,304,0,1,5,0,0,464
HP,174,1,1,5,0,0,457
HP,117,1,1,5,0.5,2,120
HP,110,0,1,5,0.5,2,180
HP,92,0,1,4,0.5,2,1170
HP,68,1,1,5,0.5,4,198
HP,59,0,0,4,0.556,9,634
HP,116,1,1,5,0,1,229
HP,115,1,1,5,0,1,160
HP,115,0,1,5,0,1,358
HP,106,0,1,4,0,1,238
HP,106,0,1,5,0,1,622
HP,106,1,1,5,0,1,152
HP,104,1,1,5,0,1,224
HP,104,0,1,5,0,1,290
HP,104,1,1,5,0,1,531
HP,51,1,1,4,0.545,11,749
HP,479,0,0,2,0.333,3,1164
HP,64,1,1,5,0.333,3,99
HP,69,1,1,5,0.4,5,302
HP,71,1,0,4,0,4,296
HP,54,0,1,4,0,4,163
HP,45,1,1,5,0.182,11,75
HP,54,0,0,1,0.304,23,988
HP,42,0,1,2,0.361,36,380
HP,71,1,0,1,0.286,21,398
HP,41,0,0,1,0.353,34,949
HP,29,0,1,5,0.31,29,7056
HP,57,1,1,1,0.08,25,206
HP,382,0,0,5,0.935,31,1348
HP,432,1,1,2,0.917,24,1468
HP,440,0,1,5,1,8,903
HP,464,1,1,4,1,5,2073
HP,443,1,1,5,1,5,477
HP,435,0,0,5,1,5,421
HP,473,0,1,5,1,2,1338
HP,472,0,1,4,1,2,487
HP,359,0,1,5,0.697,33,186
HP,463,0,1,3,1,1,854
HP,456,0,1,4,1,1,1050
HP,485,1,0,1,0.75,4,1136
HP,455,0,1,5,0.75,4,536
HP,756,0,1,2,0,0,1532
HP,740,0,0,5,0,0,389
HP,659,0,0,1,0,0,805
HP,626,1,0,1,0,0,1020
HP,604,0,0,1,0,0,352
HP,578,1,1,1,0,0,787
HP,536,1,1,5,0,0,240
HP,482,0,1,4,0,0,540
HP,466,0,1,3,0,0,302
HP,456,1,1,4,0,0,485
HP,462,0,1,1,0.333,3,296
HP,433,1,0,1,0.25,8,828
HP,33,1,1,5,1,21,898
HP,18,0,0,5,1,17,300
HP,71,1,1,4,1,15,1007
HP,57,0,1,3,0.875,24,2228
HP,91,0,0,5,1,5,1147
HP,66,0,1,4,1,5,938
HP,91,0,1,5,1,3,1530
HP,86,0,1,5,1,3,467
HP,154,1,1,5,1,2,1279
HP,153,0,1,4,1,2,951
HP,78,0,1,4,1,2,197
HP,47,1,1,3,0.75,8,583
HP,317,0,1,4,1,1,3176
HP,171,0,1,5,1,1,2504
HP,52,0,1,4,0.667,3,801
HP,494,0,1,1,0,0,335
HP,443,0,0,5,0,0,389
HP,242,0,0,5,0,0,774
HP,241,1,1,4,0,0,193
HP,200,1,1,4,0,0,276
HP,168,1,1,2,0,0,268
HP,168,1,1,4,0,0,1982
HP,167,0,1,5,0,0,950
HP,166,0,1,4,0,0,525
HP,16,0,0,4,0.625,8,227
HP,109,1,1,5,0.6,5,225
HP,106,0,0,1,0.579,19,910
HP,58,0,1,5,0.333,3,83
